hand0,hand1,cc0,cc1,cc2,cc3,cc4,b0,b1,b2,mean
0,1,2,3,6,16,33,0,0,990,1
0,1,2,3,6,16,34,0,0,990,1
0,1,2,3,6,16,35,0,0,990,1
0,1,2,3,6,16,36,0,0,990,1
0,1,2,3,6,16,37,0,0,990,1
0,1,2,3,6,16,38,0,0,990,1
0,1,2,3,6,16,39,0,0,990,1
0,1,2,3,6,16,40,0,0,990,1
0,1,2,3,6,16,41,0,0,990,1
0,1,2,3,6,16,42,0,0,990,1
0,1,2,3,6,16,43,0,0,990,1
0,1,2,3,6,16,44,0,0,990,1
0,1,2,3,6,16,45,0,0,990,1
0,1,2,3,6,16,46,0,0,990,1
0,1,2,3,6,16,47,0,0,990,1
0,1,2,3,6,16,48,0,0,990,1
0,1,2,3,6,16,49,0,0,990,1
0,1,2,3,6,16,50,0,0,990,1
0,1,2,3,6,16,51,0,0,990,1
0,1,2,3,6,17,18,1,0,989,0.99899
0,1,2,3,6,17,19,1,0,989,0.99899
0,1,2,3,6,17,20,0,0,990,1
0,1,2,3,6,17,21,0,0,990,1
0,1,2,3,6,17,22,0,0,990,1
0,1,2,3,6,17,23,0,0,990,1
0,1,2,3,6,17,24,0,0,990,1
0,1,2,3,6,17,25,0,0,990,1
0,1,2,3,6,17,26,0,0,990,1
0,1,2,3,6,17,27,0,0,990,1
0,1,2,3,6,17,28,0,0,990,1
0,1,2,3,6,17,29,0,0,990,1
0,1,2,3,6,17,30,0,0,990,1
0,1,2,3,6,17,31,0,0,990,1
0,1,2,3,6,17,32,0,0,990,1
0,1,2,3,6,17,33,0,0,990,1
0,1,2,3,6,17,34,0,0,990,1
0,1,2,3,6,17,35,0,0,990,1
0,1,2,3,6,17,36,0,0,990,1
0,1,2,3,6,17,37,0,0,990,1
0,1,2,3,6,17,38,0,0,990,1
0,1,2,3,6,17,39,0,0,990,1
0,1,2,3,6,17,40,0,0,990,1
0,1,2,3,6,17,41,0,0,990,1
0,1,2,3,6,17,42,0,0,990,1
0,1,2,3,6,17,43,0,0,990,1
0,1,2,3,6,17,44,0,0,990,1
0,1,2,3,6,17,45,0,0,990,1
0,1,2,3,6,17,46,0,0,990,1
0,1,2,3,6,17,47,0,0,990,1
0,1,2,3,6,17,48,0,0,990,1
0,1,2,3,6,17,49,0,0,990,1
0,1,2,3,6,17,50,0,0,990,1
0,1,2,3,6,17,51,0,0,990,1
0,1,2,3,6,18,19,1,0,989,0.99899
0,1,2,3,6,18,20,0,0,990,1
0,1,2,3,6,18,21,0,0,990,1
0,1,2,3,6,18,22,0,0,990,1
0,1,2,3,6,18,23,0,0,990,1
0,1,2,3,6,18,24,0,0,990,1
0,1,2,3,6,18,25,0,0,990,1
0,1,2,3,6,18,26,0,0,990,1
0,1,2,3,6,18,27,0,0,990,1
0,1,2,3,6,18,28,0,0,990,1
0,1,2,3,6,18,29,0,0,990,1
0,1,2,3,6,18,30,0,0,990,1
0,1,2,3,6,18,31,0,0,990,1
0,1,2,3,6,18,32,0,0,990,1
0,1,2,3,6,18,33,0,0,990,1
0,1,2,3,6,18,34,0,0,990,1
0,1,2,3,6,18,35,0,0,990,1
0,1,2,3,6,18,36,0,0,990,1
0,1,2,3,6,18,37,0,0,990,1
0,1,2,3,6,18,38,0,0,990,1
0,1,2,3,6,18,39,0,0,990,1
0,1,2,3,6,18,40,0,0,990,1
0,1,2,3,6,18,41,0,0,990,1
0,1,2,3,6,18,42,0,0,990,1
0,1,2,3,6,18,43,0,0,990,1
0,1,2,3,6,18,44,0,0,990,1
0,1,2,3,6,18,45,0,0,990,1
0,1,2,3,6,18,46,0,0,990,1
0,1,2,3,6,18,47,0,0,990,1
0,1,2,3,6,18,48,0,0,990,1
0,1,2,3,6,18,49,0,0,990,1
0,1,2,3,6,18,50,0,0,990,1
0,1,2,3,6,18,51,0,0,990,1
0,1,2,3,6,19,20,0,0,990,1
0,1,2,3,6,19,21,0,0,990,1
0,1,2,3,6,19,22,0,0,990,1
0,1,2,3,6,19,23,0,0,990,1
0,1,2,3,6,19,24,0,0,990,1
0,1,2,3,6,19,25,0,0,990,1
0,1,2,3,6,19,26,0,0,990,1
0,1,2,3,6,19,27,0,0,990,1
0,1,2,3,6,19,28,0,0,990,1
0,1,2,3,6,19,29,0,0,990,1
0,1,2,3,6,19,30,0,0,990,1
0,1,2,3,6,19,31,0,0,990,1
0,1,2,3,6,19,32,0,0,990,1
0,1,2,3,6,19,33,0,0,990,1
0,1,2,3,6,19,34,0,0,990,1
0,1,2,3,6,19,35,0,0,990,1
0,1,2,3,6,19,36,0,0,990,1
0,1,2,3,6,19,37,0,0,990,1
0,1,2,3,6,19,38,0,0,990,1
0,1,2,3,6,19,39,0,0,990,1
0,1,2,3,6,19,40,0,0,990,1
0,1,2,3,6,19,41,0,0,990,1
0,1,2,3,6,19,42,0,0,990,1
0,1,2,3,6,19,43,0,0,990,1
0,1,2,3,6,19,44,0,0,990,1
0,1,2,3,6,19,45,0,0,990,1
0,1,2,3,6,19,46,0,0,990,1
0,1,2,3,6,19,47,0,0,990,1
0,1,2,3,6,19,48,0,0,990,1
0,1,2,3,6,19,49,0,0,990,1
0,1,2,3,6,19,50,0,0,990,1
0,1,2,3,6,19,51,0,0,990,1
0,1,2,3,6,20,21,1,0,989,0.99899
0,1,2,3,6,20,22,1,0,989,0.99899
0,1,2,3,6,20,23,1,0,989,0.99899
0,1,2,3,6,20,24,0,0,990,1
0,1,2,3,6,20,25,0,0,990,1
0,1,2,3,6,20,26,0,0,990,1
0,1,2,3,6,20,27,0,0,990,1
0,1,2,3,6,20,28,0,0,990,1
0,1,2,3,6,20,29,0,0,990,1
0,1,2,3,6,20,30,0,0,990,1
0,1,2,3,6,20,31,0,0,990,1
0,1,2,3,6,20,32,0,0,990,1
0,1,2,3,6,20,33,0,0,990,1
0,1,2,3,6,20,34,0,0,990,1
0,1,2,3,6,20,35,0,0,990,1
0,1,2,3,6,20,36,0,0,990,1
0,1,2,3,6,20,37,0,0,990,1
0,1,2,3,6,20,38,0,0,990,1
0,1,2,3,6,20,39,0,0,990,1
0,1,2,3,6,20,40,0,0,990,1
0,1,2,3,6,20,41,0,0,990,1
0,1,2,3,6,20,42,0,0,990,1
0,1,2,3,6,20,43,0,0,990,1
0,1,2,3,6,20,44,0,0,990,1
0,1,2,3,6,20,45,0,0,990,1
0,1,2,3,6,20,46,0,0,990,1
0,1,2,3,6,20,47,0,0,990,1
0,1,2,3,6,20,48,0,0,990,1
0,1,2,3,6,20,49,0,0,990,1
0,1,2,3,6,20,50,0,0,990,1
0,1,2,3,6,20,51,0,0,990,1
0,1,2,3,6,21,22,1,0,989,0.99899
0,1,2,3,6,21,23,1,0,989,0.99899
0,1,2,3,6,21,24,0,0,990,1
0,1,2,3,6,21,25,0,0,990,1
0,1,2,3,6,21,26,0,0,990,1
0,1,2,3,6,21,27,0,0,990,1
0,1,2,3,6,21,28,0,0,990,1
0,1,2,3,6,21,29,0,0,990,1
0,1,2,3,6,21,30,0,0,990,1
0,1,2,3,6,21,31,0,0,990,1
0,1,2,3,6,21,32,0,0,990,1
0,1,2,3,6,21,33,0,0,990,1
0,1,2,3,6,21,34,0,0,990,1
0,1,2,3,6,21,35,0,0,990,1
0,1,2,3,6,21,36,0,0,990,1
0,1,2,3,6,21,37,0,0,990,1
0,1,2,3,6,21,38,0,0,990,1
0,1,2,3,6,21,39,0,0,990,1
0,1,2,3,6,21,40,0,0,990,1
0,1,2,3,6,21,41,0,0,990,1
0,1,2,3,6,21,42,0,0,990,1
0,1,2,3,6,21,43,0,0,990,1
0,1,2,3,6,21,44,0,0,990,1
0,1,2,3,6,21,45,0,0,990,1
0,1,2,3,6,21,46,0,0,990,1
0,1,2,3,6,21,47,0,0,990,1
0,1,2,3,6,21,48,0,0,990,1
0,1,2,3,6,21,49,0,0,990,1
0,1,2,3,6,21,50,0,0,990,1
0,1,2,3,6,21,51,0,0,990,1
0,1,2,3,6,22,23,1,0,989,0.99899
0,1,2,3,6,22,24,0,0,990,1
0,1,2,3,6,22,25,0,0,990,1
0,1,2,3,6,22,26,0,0,990,1
0,1,2,3,6,22,27,0,0,990,1
0,1,2,3,6,22,28,0,0,990,1
0,1,2,3,6,22,29,0,0,990,1
0,1,2,3,6,22,30,0,0,990,1
0,1,2,3,6,22,31,0,0,990,1
0,1,2,3,6,22,32,0,0,990,1
0,1,2,3,6,22,33,0,0,990,1
0,1,2,3,6,22,34,0,0,990,1
0,1,2,3,6,22,35,0,0,990,1
0,1,2,3,6,22,36,0,0,990,1
0,1,2,3,6,22,37,0,0,990,1
0,1,2,3,6,22,38,0,0,990,1
0,1,2,3,6,22,39,0,0,990,1
0,1,2,3,6,22,40,0,0,990,1
0,1,2,3,6,22,41,0,0,990,1
0,1,2,3,6,22,42,0,0,990,1
0,1,2,3,6,22,43,0,0,990,1
0,1,2,3,6,22,44,0,0,990,1
0,1,2,3,6,22,45,0,0,990,1
0,1,2,3,6,22,46,0,0,990,1
0,1,2,3,6,22,47,0,0,990,1
0,1,2,3,6,22,48,0,0,990,1
0,1,2,3,6,22,49,0,0,990,1
0,1,2,3,6,22,50,0,0,990,1
0,1,2,3,6,22,51,0,0,990,1
0,1,2,3,6,23,24,0,0,990,1
0,1,2,3,6,23,25,0,0,990,1
0,1,2,3,6,23,26,0,0,990,1
0,1,2,3,6,23,27,0,0,990,1
0,1,2,3,6,23,28,0,0,990,1
0,1,2,3,6,23,29,0,0,990,1
0,1,2,3,6,23,30,0,0,990,1
0,1,2,3,6,23,31,0,0,990,1
0,1,2,3,6,23,32,0,0,990,1
0,1,2,3,6,23,33,0,0,990,1
0,1,2,3,6,23,34,0,0,990,1
0,1,2,3,6,23,35,0,0,990,1
0,1,2,3,6,23,36,0,0,990,1
0,1,2,3,6,23,37,0,0,990,1
0,1,2,3,6,23,38,0,0,990,1
0,1,2,3,6,23,39,0,0,990,1
0,1,2,3,6,23,40,0,0,990,1
0,1,2,3,6,23,41,0,0,990,1
0,1,2,3,6,23,42,0,0,990,1
0,1,2,3,6,23,43,0,0,990,1
0,1,2,3,6,23,44,0,0,990,1
0,1,2,3,6,23,45,0,0,990,1
0,1,2,3,6,23,46,0,0,990,1
0,1,2,3,6,23,47,0,0,990,1
0,1,2,3,6,23,48,0,0,990,1
0,1,2,3,6,23,49,0,0,990,1
0,1,2,3,6,23,50,0,0,990,1
0,1,2,3,6,23,51,0,0,990,1
0,1,2,3,6,24,25,1,0,989,0.99899
0,1,2,3,6,24,26,1,0,989,0.99899
0,1,2,3,6,24,27,1,0,989,0.99899
0,1,2,3,6,24,28,0,0,990,1
0,1,2,3,6,24,29,0,0,990,1
0,1,2,3,6,24,30,0,0,990,1
0,1,2,3,6,24,31,0,0,990,1
0,1,2,3,6,24,32,0,0,990,1
0,1,2,3,6,24,33,0,0,990,1
0,1,2,3,6,24,34,0,0,990,1
0,1,2,3,6,24,35,0,0,990,1
0,1,2,3,6,24,36,0,0,990,1
0,1,2,3,6,24,37,0,0,990,1
0,1,2,3,6,24,38,0,0,990,1
0,1,2,3,6,24,39,0,0,990,1
0,1,2,3,6,24,40,0,0,990,1
0,1,2,3,6,24,41,0,0,990,1
0,1,2,3,6,24,42,0,0,990,1
0,1,2,3,6,24,43,0,0,990,1
0,1,2,3,6,24,44,0,0,990,1
0,1,2,3,6,24,45,0,0,990,1
0,1,2,3,6,24,46,0,0,990,1
0,1,2,3,6,24,47,0,0,990,1
0,1,2,3,6,24,48,0,0,990,1
0,1,2,3,6,24,49,0,0,990,1
0,1,2,3,6,24,50,0,0,990,1
0,1,2,3,6,24,51,0,0,990,1
0,1,2,3,6,25,26,1,0,989,0.99899
0,1,2,3,6,25,27,1,0,989,0.99899
0,1,2,3,6,25,28,0,0,990,1
0,1,2,3,6,25,29,0,0,990,1
0,1,2,3,6,25,30,0,0,990,1
0,1,2,3,6,25,31,0,0,990,1
0,1,2,3,6,25,32,0,0,990,1
0,1,2,3,6,25,33,0,0,990,1
0,1,2,3,6,25,34,0,0,990,1
0,1,2,3,6,25,35,0,0,990,1
0,1,2,3,6,25,36,0,0,990,1
0,1,2,3,6,25,37,0,0,990,1
0,1,2,3,6,25,38,0,0,990,1
0,1,2,3,6,25,39,0,0,990,1
0,1,2,3,6,25,40,0,0,990,1
0,1,2,3,6,25,41,0,0,990,1
0,1,2,3,6,25,42,0,0,990,1
0,1,2,3,6,25,43,0,0,990,1
0,1,2,3,6,25,44,0,0,990,1
0,1,2,3,6,25,45,0,0,990,1
0,1,2,3,6,25,46,0,0,990,1
0,1,2,3,6,25,47,0,0,990,1
0,1,2,3,6,25,48,0,0,990,1
0,1,2,3,6,25,49,0,0,990,1
0,1,2,3,6,25,50,0,0,990,1
0,1,2,3,6,25,51,0,0,990,1
0,1,2,3,6,26,27,1,0,989,0.99899
0,1,2,3,6,26,28,0,0,990,1
0,1,2,3,6,26,29,0,0,990,1
0,1,2,3,6,26,30,0,0,990,1
0,1,2,3,6,26,31,0,0,990,1
0,1,2,3,6,26,32,0,0,990,1
0,1,2,3,6,26,33,0,0,990,1
0,1,2,3,6,26,34,0,0,990,1
0,1,2,3,6,26,35,0,0,990,1
0,1,2,3,6,26,36,0,0,990,1
0,1,2,3,6,26,37,0,0,990,1
0,1,2,3,6,26,38,0,0,990,1
0,1,2,3,6,26,39,0,0,990,1
0,1,2,3,6,26,40,0,0,990,1
0,1,2,3,6,26,41,0,0,990,1
0,1,2,3,6,26,42,0,0,990,1
0,1,2,3,6,26,43,0,0,990,1
0,1,2,3,6,26,44,0,0,990,1
0,1,2,3,6,26,45,0,0,990,1
0,1,2,3,6,26,46,0,0,990,1
0,1,2,3,6,26,47,0,0,990,1
0,1,2,3,6,26,48,0,0,990,1
0,1,2,3,6,26,49,0,0,990,1
0,1,2,3,6,26,50,0,0,990,1
0,1,2,3,6,26,51,0,0,990,1
0,1,2,3,6,27,28,0,0,990,1
0,1,2,3,6,27,29,0,0,990,1
0,1,2,3,6,27,30,0,0,990,1
0,1,2,3,6,27,31,0,0,990,1
0,1,2,3,6,27,32,0,0,990,1
0,1,2,3,6,27,33,0,0,990,1
0,1,2,3,6,27,34,0,0,990,1
0,1,2,3,6,27,35,0,0,990,1
0,1,2,3,6,27,36,0,0,990,1
0,1,2,3,6,27,37,0,0,990,1
0,1,2,3,6,27,38,0,0,990,1
0,1,2,3,6,27,39,0,0,990,1
0,1,2,3,6,27,40,0,0,990,1
0,1,2,3,6,27,41,0,0,990,1
0,1,2,3,6,27,42,0,0,990,1
0,1,2,3,6,27,43,0,0,990,1
0,1,2,3,6,27,44,0,0,990,1
0,1,2,3,6,27,45,0,0,990,1
0,1,2,3,6,27,46,0,0,990,1
0,1,2,3,6,27,47,0,0,990,1
0,1,2,3,6,27,48,0,0,990,1
0,1,2,3,6,27,49,0,0,990,1
0,1,2,3,6,27,50,0,0,990,1
0,1,2,3,6,27,51,0,0,990,1
0,1,2,3,6,28,29,1,0,989,0.99899
0,1,2,3,6,28,30,1,0,989,0.99899
0,1,2,3,6,28,31,1,0,989,0.99899
0,1,2,3,6,28,32,0,0,990,1
0,1,2,3,6,28,33,0,0,990,1
0,1,2,3,6,28,34,0,0,990,1
0,1,2,3,6,28,35,0,0,990,1
0,1,2,3,6,28,36,0,0,990,1
0,1,2,3,6,28,37,0,0,990,1
0,1,2,3,6,28,38,0,0,990,1
0,1,2,3,6,28,39,0,0,990,1
0,1,2,3,6,28,40,0,0,990,1
0,1,2,3,6,28,41,0,0,990,1
0,1,2,3,6,28,42,0,0,990,1
0,1,2,3,6,28,43,0,0,990,1
0,1,2,3,6,28,44,0,0,990,1
0,1,2,3,6,28,45,0,0,990,1
0,1,2,3,6,28,46,0,0,990,1
0,1,2,3,6,28,47,0,0,990,1
0,1,2,3,6,28,48,0,0,990,1
0,1,2,3,6,28,49,0,0,990,1
0,1,2,3,6,28,50,0,0,990,1
0,1,2,3,6,28,51,0,0,990,1
0,1,2,3,6,29,30,1,0,989,0.99899
0,1,2,3,6,29,31,1,0,989,0.99899
0,1,2,3,6,29,32,0,0,990,1
0,1,2,3,6,29,33,0,0,990,1
0,1,2,3,6,29,34,0,0,990,1
0,1,2,3,6,29,35,0,0,990,1
0,1,2,3,6,29,36,0,0,990,1
0,1,2,3,6,29,37,0,0,990,1
0,1,2,3,6,29,38,0,0,990,1
0,1,2,3,6,29,39,0,0,990,1
0,1,2,3,6,29,40,0,0,990,1
0,1,2,3,6,29,41,0,0,990,1
0,1,2,3,6,29,42,0,0,990,1
0,1,2,3,6,29,43,0,0,990,1
0,1,2,3,6,29,44,0,0,990,1
0,1,2,3,6,29,45,0,0,990,1
0,1,2,3,6,29,46,0,0,990,1
0,1,2,3,6,29,47,0,0,990,1
0,1,2,3,6,29,48,0,0,990,1
0,1,2,3,6,29,49,0,0,990,1
0,1,2,3,6,29,50,0,0,990,1
0,1,2,3,6,29,51,0,0,990,1
0,1,2,3,6,30,31,1,0,989,0.99899
0,1,2,3,6,30,32,0,0,990,1
0,1,2,3,6,30,33,0,0,990,1
0,1,2,3,6,30,34,0,0,990,1
0,1,2,3,6,30,35,0,0,990,1
0,1,2,3,6,30,36,0,0,990,1
0,1,2,3,6,30,37,0,0,990,1
0,1,2,3,6,30,38,0,0,990,1
0,1,2,3,6,30,39,0,0,990,1
0,1,2,3,6,30,40,0,0,990,1
0,1,2,3,6,30,41,0,0,990,1
0,1,2,3,6,30,42,0,0,990,1
0,1,2,3,6,30,43,0,0,990,1
0,1,2,3,6,30,44,0,0,990,1
0,1,2,3,6,30,45,0,0,990,1
0,1,2,3,6,30,46,0,0,990,1
0,1,2,3,6,30,47,0,0,990,1
0,1,2,3,6,30,48,0,0,990,1
0,1,2,3,6,30,49,0,0,990,1
0,1,2,3,6,30,50,0,0,990,1
0,1,2,3,6,30,51,0,0,990,1
0,1,2,3,6,31,32,0,0,990,1
0,1,2,3,6,31,33,0,0,990,1
0,1,2,3,6,31,34,0,0,990,1
0,1,2,3,6,31,35,0,0,990,1
0,1,2,3,6,31,36,0,0,990,1
0,1,2,3,6,31,37,0,0,990,1
0,1,2,3,6,31,38,0,0,990,1
0,1,2,3,6,31,39,0,0,990,1
0,1,2,3,6,31,40,0,0,990,1
0,1,2,3,6,31,41,0,0,990,1
0,1,2,3,6,31,42,0,0,990,1
0,1,2,3,6,31,43,0,0,990,1
0,1,2,3,6,31,44,0,0,990,1
0,1,2,3,6,31,45,0,0,990,1
0,1,2,3,6,31,46,0,0,990,1
0,1,2,3,6,31,47,0,0,990,1
0,1,2,3,6,31,48,0,0,990,1
0,1,2,3,6,31,49,0,0,990,1
0,1,2,3,6,31,50,0,0,990,1
0,1,2,3,6,31,51,0,0,990,1
0,1,2,3,6,32,33,1,0,989,0.99899
0,1,2,3,6,32,34,1,0,989,0.99899
0,1,2,3,6,32,35,1,0,989,0.99899
0,1,2,3,6,32,36,0,0,990,1
0,1,2,3,6,32,37,0,0,990,1
0,1,2,3,6,32,38,0,0,990,1
0,1,2,3,6,32,39,0,0,990,1
0,1,2,3,6,32,40,0,0,990,1
0,1,2,3,6,32,41,0,0,990,1
0,1,2,3,6,32,42,0,0,990,1
0,1,2,3,6,32,43,0,0,990,1
0,1,2,3,6,32,44,0,0,990,1
0,1,2,3,6,32,45,0,0,990,1
0,1,2,3,6,32,46,0,0,990,1
0,1,2,3,6,32,47,0,0,990,1
0,1,2,3,6,32,48,0,0,990,1
0,1,2,3,6,32,49,0,0,990,1
0,1,2,3,6,32,50,0,0,990,1
0,1,2,3,6,32,51,0,0,990,1
0,1,2,3,6,33,34,1,0,989,0.99899
0,1,2,3,6,33,35,1,0,989,0.99899
0,1,2,3,6,33,36,0,0,990,1
0,1,2,3,6,33,37,0,0,990,1
0,1,2,3,6,33,38,0,0,990,1
0,1,2,3,6,33,39,0,0,990,1
0,1,2,3,6,33,40,0,0,990,1
0,1,2,3,6,33,41,0,0,990,1
0,1,2,3,6,33,42,0,0,990,1
0,1,2,3,6,33,43,0,0,990,1
0,1,2,3,6,33,44,0,0,990,1
0,1,2,3,6,33,45,0,0,990,1
0,1,2,3,6,33,46,0,0,990,1
0,1,2,3,6,33,47,0,0,990,1
0,1,2,3,6,33,48,0,0,990,1
0,1,2,3,6,33,49,0,0,990,1
0,1,2,3,6,33,50,0,0,990,1
0,1,2,3,6,33,51,0,0,990,1
0,1,2,3,6,34,35,1,0,989,0.99899
0,1,2,3,6,34,36,0,0,990,1
0,1,2,3,6,34,37,0,0,990,1
0,1,2,3,6,34,38,0,0,990,1
0,1,2,3,6,34,39,0,0,990,1
0,1,2,3,6,34,40,0,0,990,1
0,1,2,3,6,34,41,0,0,990,1
0,1,2,3,6,34,42,0,0,990,1
0,1,2,3,6,34,43,0,0,990,1
0,1,2,3,6,34,44,0,0,990,1
0,1,2,3,6,34,45,0,0,990,1
0,1,2,3,6,34,46,0,0,990,1
0,1,2,3,6,34,47,0,0,990,1
0,1,2,3,6,34,48,0,0,990,1
0,1,2,3,6,34,49,0,0,990,1
0,1,2,3,6,34,50,0,0,990,1
0,1,2,3,6,34,51,0,0,990,1
0,1,2,3,6,35,36,0,0,990,1
0,1,2,3,6,35,37,0,0,990,1
0,1,2,3,6,35,38,0,0,990,1
0,1,2,3,6,35,39,0,0,990,1
0,1,2,3,6,35,40,0,0,990,1
0,1,2,3,6,35,41,0,0,990,1
0,1,2,3,6,35,42,0,0,990,1
0,1,2,3,6,35,43,0,0,990,1
0,1,2,3,6,35,44,0,0,990,1
0,1,2,3,6,35,45,0,0,990,1
0,1,2,3,6,35,46,0,0,990,1
0,1,2,3,6,35,47,0,0,990,1
0,1,2,3,6,35,48,0,0,990,1
0,1,2,3,6,35,49,0,0,990,1
0,1,2,3,6,35,50,0,0,990,1
0,1,2,3,6,35,51,0,0,990,1
0,1,2,3,6,36,37,1,0,989,0.99899
0,1,2,3,6,36,38,1,0,989,0.99899
0,1,2,3,6,36,39,1,0,989,0.99899
0,1,2,3,6,36,40,0,0,990,1
0,1,2,3,6,36,41,0,0,990,1
0,1,2,3,6,36,42,0,0,990,1
0,1,2,3,6,36,43,0,0,990,1
0,1,2,3,6,36,44,0,0,990,1
0,1,2,3,6,36,45,0,0,990,1
0,1,2,3,6,36,46,0,0,990,1
0,1,2,3,6,36,47,0,0,990,1
0,1,2,3,6,36,48,0,0,990,1
0,1,2,3,6,36,49,0,0,990,1
0,1,2,3,6,36,50,0,0,990,1
0,1,2,3,6,36,51,0,0,990,1
0,1,2,3,6,37,38,1,0,989,0.99899
0,1,2,3,6,37,39,1,0,989,0.99899
0,1,2,3,6,37,40,0,0,990,1
0,1,2,3,6,37,41,0,0,990,1
0,1,2,3,6,37,42,0,0,990,1
0,1,2,3,6,37,43,0,0,990,1
0,1,2,3,6,37,44,0,0,990,1
0,1,2,3,6,37,45,0,0,990,1
0,1,2,3,6,37,46,0,0,990,1
0,1,2,3,6,37,47,0,0,990,1
0,1,2,3,6,37,48,0,0,990,1
0,1,2,3,6,37,49,0,0,990,1
0,1,2,3,6,37,50,0,0,990,1
0,1,2,3,6,37,51,0,0,990,1
0,1,2,3,6,38,39,1,0,989,0.99899
0,1,2,3,6,38,40,0,0,990,1
0,1,2,3,6,38,41,0,0,990,1
0,1,2,3,6,38,42,0,0,990,1
0,1,2,3,6,38,43,0,0,990,1
0,1,2,3,6,38,44,0,0,990,1
0,1,2,3,6,38,45,0,0,990,1
0,1,2,3,6,38,46,0,0,990,1
0,1,2,3,6,38,47,0,0,990,1
0,1,2,3,6,38,48,0,0,990,1
0,1,2,3,6,38,49,0,0,990,1
0,1,2,3,6,38,50,0,0,990,1
0,1,2,3,6,38,51,0,0,990,1
0,1,2,3,6,39,40,0,0,990,1
0,1,2,3,6,39,41,0,0,990,1
0,1,2,3,6,39,42,0,0,990,1
0,1,2,3,6,39,43,0,0,990,1
0,1,2,3,6,39,44,0,0,990,1
0,1,2,3,6,39,45,0,0,990,1
0,1,2,3,6,39,46,0,0,990,1
0,1,2,3,6,39,47,0,0,990,1
0,1,2,3,6,39,48,0,0,990,1
0,1,2,3,6,39,49,0,0,990,1
0,1,2,3,6,39,50,0,0,990,1
0,1,2,3,6,39,51,0,0,990,1
0,1,2,3,6,40,41,1,0,989,0.99899
0,1,2,3,6,40,42,1,0,989,0.99899
0,1,2,3,6,40,43,1,0,989,0.99899
0,1,2,3,6,40,44,0,0,990,1
0,1,2,3,6,40,45,0,0,990,1
0,1,2,3,6,40,46,0,0,990,1
0,1,2,3,6,40,47,0,0,990,1
0,1,2,3,6,40,48,0,0,990,1
0,1,2,3,6,40,49,0,0,990,1
0,1,2,3,6,40,50,0,0,990,1
0,1,2,3,6,40,51,0,0,990,1
0,1,2,3,6,41,42,1,0,989,0.99899
0,1,2,3,6,41,43,1,0,989,0.99899
0,1,2,3,6,41,44,0,0,990,1
0,1,2,3,6,41,45,0,0,990,1
0,1,2,3,6,41,46,0,0,990,1
0,1,2,3,6,41,47,0,0,990,1
0,1,2,3,6,41,48,0,0,990,1
0,1,2,3,6,41,49,0,0,990,1
0,1,2,3,6,41,50,0,0,990,1
0,1,2,3,6,41,51,0,0,990,1
0,1,2,3,6,42,43,1,0,989,0.99899
0,1,2,3,6,42,44,0,0,990,1
0,1,2,3,6,42,45,0,0,990,1
0,1,2,3,6,42,46,0,0,990,1
0,1,2,3,6,42,47,0,0,990,1
0,1,2,3,6,42,48,0,0,990,1
0,1,2,3,6,42,49,0,0,990,1
0,1,2,3,6,42,50,0,0,990,1
0,1,2,3,6,42,51,0,0,990,1
0,1,2,3,6,43,44,0,0,990,1
0,1,2,3,6,43,45,0,0,990,1
0,1,2,3,6,43,46,0,0,990,1
0,1,2,3,6,43,47,0,0,990,1
0,1,2,3,6,43,48,0,0,990,1
0,1,2,3,6,43,49,0,0,990,1
0,1,2,3,6,43,50,0,0,990,1
0,1,2,3,6,43,51,0,0,990,1
0,1,2,3,6,44,45,1,0,989,0.99899
0,1,2,3,6,44,46,1,0,989,0.99899
0,1,2,3,6,44,47,1,0,989,0.99899
0,1,2,3,6,44,48,0,0,990,1
0,1,2,3,6,44,49,0,0,990,1
0,1,2,3,6,44,50,0,0,990,1
0,1,2,3,6,44,51,0,0,990,1
0,1,2,3,6,45,46,1,0,989,0.99899
0,1,2,3,6,45,47,1,0,989,0.99899
0,1,2,3,6,45,48,0,0,990,1
0,1,2,3,6,45,49,0,0,990,1
0,1,2,3,6,45,50,0,0,990,1
0,1,2,3,6,45,51,0,0,990,1
0,1,2,3,6,46,47,1,0,989,0.99899
0,1,2,3,6,46,48,0,0,990,1
0,1,2,3,6,46,49,0,0,990,1
0,1,2,3,6,46,50,0,0,990,1
0,1,2,3,6,46,51,0,0,990,1
0,1,2,3,6,47,48,0,0,990,1
0,1,2,3,6,47,49,0,0,990,1
0,1,2,3,6,47,50,0,0,990,1
0,1,2,3,6,47,51,0,0,990,1
0,1,2,3,6,48,49,1,0,989,0.99899
0,1,2,3,6,48,50,1,0,989,0.99899
0,1,2,3,6,48,51,1,0,989,0.99899
0,1,2,3,6,49,50,1,0,989,0.99899
0,1,2,3,6,49,51,1,0,989,0.99899
0,1,2,3,6,50,51,1,0,989,0.99899
0,1,2,3,7,8,9,15,0,975,0.984848
0,1,2,3,7,8,10,15,0,975,0.984848
0,1,2,3,7,8,11,15,0,975,0.984848
0,1,2,3,7,8,12,15,0,975,0.984848
0,1,2,3,7,8,13,0,0,990,1
0,1,2,3,7,8,14,0,0,990,1
0,1,2,3,7,8,15,0,0,990,1
0,1,2,3,7,8,16,0,0,990,1
0,1,2,3,7,8,17,0,0,990,1
0,1,2,3,7,8,18,0,0,990,1
0,1,2,3,7,8,19,0,0,990,1
0,1,2,3,7,8,20,0,0,990,1
0,1,2,3,7,8,21,0,0,990,1
